Date,OpenHeating,HighHeating,LowHeating,CloseHeating,VolumeHeating
2016-11-25,1.5184,1.527,1.4661,1.47,13579
2016-11-28,1.4706,1.5267,1.4394,1.5128,28270
2016-11-29,1.5108,1.5113,1.4552,1.4627,27639
2016-11-30,1.4627,1.5809,1.46,1.5709,6161
2016-12-01,1.568,1.6634,1.5659,1.6479,80622
2016-12-02,1.6454,1.6631,1.6239,1.6581,62591
2016-12-05,1.6561,1.6774,1.6428,1.6571,70649
2016-12-06,1.6467,1.6602,1.6272,1.6379,64715
2016-12-07,1.6381,1.6427,1.6138,1.6184,71419
2016-12-08,1.6174,1.6358,1.6066,1.6259,64410
2016-12-09,1.6231,1.6417,1.6197,1.6374,59766
2016-12-12,1.6565,1.7106,1.6564,1.6717,58524
2016-12-13,1.6705,1.6868,1.6614,1.6747,59999
2016-12-14,1.6603,1.6889,1.6368,1.6435,55001
2016-12-15,1.6387,1.6586,1.6275,1.642,47810
2016-12-16,1.6502,1.6816,1.6354,1.6723,44825
2016-12-19,1.6763,1.6872,1.6598,1.669,40197
2016-12-20,1.6691,1.681,1.6595,1.6688,38332
2016-12-21,1.6775,1.6799,1.6363,1.6401,37509
2016-12-22,1.6411,1.6675,1.6244,1.6608,35977
2016-12-23,1.6584,1.6765,1.6428,1.6628,19217
2016-12-27,1.6727,1.7109,1.6575,1.6994,27561
2016-12-28,1.7,1.7156,1.695,1.6993,20643
2016-12-29,1.699,1.717,1.6965,1.7037,17812
2017-01-03,1.7313,1.7647,1.6721,1.6767,70186
2017-01-04,1.68,1.6986,1.665,1.693,52731
2017-01-05,1.6897,1.7055,1.6702,1.6942,58585
2017-01-06,1.6971,1.7146,1.6777,1.7032,55551
2017-01-09,1.7011,1.7031,1.6338,1.6376,67731
2017-01-10,1.6379,1.6506,1.608,1.6114,67584
2017-01-11,1.6106,1.6723,1.6064,1.6524,75906
2017-01-12,1.6577,1.6905,1.6523,1.6756,67200
2017-01-13,1.6758,1.6796,1.6478,1.6514,56664
2017-01-17,1.6526,1.6957,1.6456,1.6486,70590
2017-01-18,1.6486,1.6588,1.6044,1.6092,55903
2017-01-19,1.6199,1.6352,1.6129,1.6183,45324
2017-01-20,1.6197,1.6647,1.6161,1.6459,42076
2017-01-23,1.6361,1.6493,1.6205,1.6265,31898
2017-01-24,1.6303,1.6461,1.6262,1.6415,26061
2017-01-25,1.631,1.6361,1.6018,1.6114,24990
2017-01-26,1.6166,1.6525,1.612,1.6409,20360
2017-01-27,1.648,1.649,1.5981,1.6189,23588
2017-01-30,1.6189,1.6288,1.6046,1.6067,19987
2017-01-31,1.605,1.6428,1.6,1.6117,7754
2017-02-01,1.6307,1.675,1.6247,1.674,75087
2017-02-02,1.6709,1.6938,1.6491,1.6518,63841
2017-02-03,1.6586,1.6746,1.6421,1.6651,61223
2017-02-06,1.6724,1.6798,1.6316,1.6352,59781
2017-02-07,1.6405,1.6414,1.608,1.6221,61450
2017-02-08,1.6124,1.65,1.6028,1.636,67092
2017-02-09,1.636,1.6624,1.6345,1.6415,59098
2017-02-10,1.6402,1.6758,1.638,1.6659,56340
2017-02-13,1.6661,1.6724,1.6189,1.6273,69230
2017-02-14,1.6264,1.6559,1.6238,1.6382,53335
2017-02-15,1.632,1.6467,1.6201,1.6305,56967
2017-02-16,1.6305,1.6485,1.6127,1.6291,53443
2017-02-17,1.627,1.6379,1.611,1.6364,42978
2017-02-21,1.6417,1.675,1.6365,1.6425,40841
2017-02-22,1.6432,1.6526,1.6068,1.6296,39710
2017-02-23,1.6375,1.6819,1.6371,1.6567,30092
2017-02-24,1.6533,1.6548,1.6293,1.6404,25228
2017-02-27,1.64,1.6651,1.6375,1.6399,23359
2017-02-28,1.6425,1.6434,1.5924,1.6208,9322
2017-03-01,1.6399,1.6595,1.6221,1.6241,71156
2017-03-02,1.6267,1.634,1.578,1.5791,89493
2017-03-03,1.575,1.5965,1.5741,1.5936,56822
2017-03-06,1.5916,1.6141,1.5796,1.6045,57530
2017-03-07,1.6095,1.6384,1.6019,1.6139,77592
2017-03-08,1.6176,1.6247,1.5502,1.5567,89258
2017-03-09,1.5533,1.5714,1.5148,1.5295,83582
2017-03-10,1.5355,1.5459,1.5001,1.5036,66211
2017-03-13,1.5116,1.5165,1.4943,1.5006,54427
2017-03-14,1.5002,1.5126,1.4784,1.4919,49585
2017-03-15,1.5118,1.5213,1.5016,1.5124,48277
2017-03-16,1.5133,1.5299,1.5006,1.5043,49857
2017-03-17,1.5046,1.5168,1.4979,1.5085,35545
2017-03-20,1.5117,1.5263,1.4926,1.5141,35684
2017-03-21,1.515,1.536,1.4972,1.5033,34242
2017-03-22,1.5025,1.5077,1.4758,1.4968,30112
2017-03-23,1.4997,1.5083,1.488,1.4901,26230
2017-03-24,1.4883,1.5071,1.4862,1.4976,27101
2017-03-27,1.5028,1.5079,1.4763,1.5025,26485
2017-03-28,1.501,1.5369,1.4996,1.5167,28811
2017-03-29,1.5216,1.5443,1.5192,1.5425,18297
2017-03-30,1.546,1.5627,1.5303,1.5582,18341
2017-04-03,1.5729,1.5872,1.5605,1.5634,55035
2017-04-04,1.5634,1.5985,1.5527,1.5923,51791
2017-04-05,1.5982,1.6223,1.5927,1.6035,62967
2017-04-06,1.596,1.6175,1.5946,1.6129,50338
2017-04-07,1.612,1.6439,1.6067,1.6284,57232
2017-04-10,1.6296,1.6505,1.6284,1.6473,49731
2017-04-11,1.6508,1.6548,1.633,1.6506,66318
2017-04-12,1.6545,1.6661,1.6435,1.652,56311
2017-04-13,1.649,1.6583,1.6419,1.6495,54702
2017-04-17,1.647,1.6505,1.6314,1.6329,44536
2017-04-18,1.6343,1.6384,1.6128,1.6219,45857
2017-04-19,1.6219,1.6316,1.5696,1.5813,43762
2017-04-20,1.583,1.5942,1.5736,1.5789,33114
2017-04-21,1.579,1.5865,1.5427,1.5533,39170
2017-04-24,1.5557,1.5705,1.538,1.5427,33482
2017-04-25,1.54,1.552,1.5287,1.5452,34486
2017-04-26,1.5405,1.5452,1.5254,1.5367,25221
2017-04-27,1.5284,1.533,1.4909,1.5072,18156
2017-04-28,1.5162,1.5215,1.4924,1.504,6047
2017-05-01,1.5062,1.5109,1.4766,1.4878,57453
2017-05-02,1.4861,1.5097,1.4618,1.468,75988
2017-05-03,1.4883,1.4889,1.4587,1.4736,69975
2017-05-04,1.4691,1.472,1.4067,1.4123,86506
2017-05-05,1.4114,1.4536,1.3748,1.4366,74671
2017-05-08,1.4465,1.4611,1.4316,1.4556,84005
2017-05-09,1.459,1.4672,1.4333,1.4421,59496
2017-05-10,1.4445,1.4861,1.4417,1.4754,69981
2017-05-11,1.4765,1.4981,1.476,1.4899,55985
2017-05-12,1.49,1.5056,1.4852,1.4933,49833
2017-05-15,1.4933,1.5405,1.4897,1.5096,64341
2017-05-16,1.5101,1.5315,1.5031,1.5164,47137
2017-05-17,1.503,1.5464,1.5001,1.5335,68067
2017-05-18,1.5334,1.5536,1.5061,1.5453,48116
2017-05-19,1.5433,1.5897,1.5433,1.5827,42264
2017-05-22,1.5888,1.608,1.5855,1.6021,27830
2017-05-23,1.6004,1.6164,1.5851,1.6067,35603
2017-05-24,1.6101,1.6221,1.5956,1.6063,35440
2017-05-25,1.6076,1.6269,1.5459,1.5509,40334
2017-05-26,1.5471,1.5691,1.53,1.5633,22906
2017-05-30,1.5621,1.5786,1.5356,1.5494,26055
2017-05-31,1.5523,1.5525,1.499,1.5153,5607
2017-06-01,1.5234,1.5376,1.4923,1.5017,73623
2017-06-02,1.5001,1.5001,1.4634,1.4848,68504
2017-06-05,1.4835,1.5031,1.4527,1.4593,58325
2017-06-06,1.4594,1.4705,1.4416,1.4662,69307
2017-06-07,1.4609,1.4667,1.4128,1.4162,80203
2017-06-08,1.4268,1.4405,1.4098,1.4223,62231
2017-06-09,1.4225,1.4482,1.4132,1.4312,67435
2017-06-12,1.4312,1.4541,1.4235,1.4254,61255
2017-06-13,1.4232,1.4521,1.4181,1.4477,66598
2017-06-14,1.4412,1.4575,1.4062,1.4102,71473
2017-06-15,1.41,1.4193,1.4032,1.4146,58261
2017-06-16,1.4113,1.4363,1.4099,1.427,43799
2017-06-19,1.4232,1.4381,1.4071,1.4111,43905
2017-06-20,1.4087,1.4199,1.3824,1.3949,36284
2017-06-21,1.3914,1.413,1.354,1.3648,31026
2017-06-22,1.3619,1.3886,1.3579,1.3716,23452
2017-06-23,1.3721,1.3839,1.3613,1.3717,24938
2017-06-26,1.3765,1.3901,1.3578,1.3802,20079
2017-06-27,1.3833,1.4211,1.3805,1.4137,29527
2017-06-28,1.4035,1.4383,1.4006,1.433,15973
2017-06-29,1.4395,1.4629,1.4366,1.446,18893
2017-06-30,1.4467,1.4795,1.4467,1.4755,4920
2017-07-03,1.4901,1.5147,1.4781,1.5128,48191
2017-07-05,1.5123,1.5248,1.4688,1.4785,82936
2017-07-06,1.4921,1.5096,1.4726,1.4819,85933
2017-07-07,1.4775,1.4792,1.4267,1.4482,66439
2017-07-10,1.4512,1.4666,1.4345,1.4536,49809
2017-07-11,1.455,1.4907,1.4358,1.4763,62204
2017-07-12,1.4899,1.5053,1.4683,1.4737,62870
2017-07-13,1.473,1.4962,1.4575,1.4917,52614
2017-07-14,1.494,1.5203,1.4862,1.515,55919
2017-07-17,1.5186,1.5236,1.4958,1.4995,42805
2017-07-18,1.4986,1.5259,1.4923,1.5104,52420
2017-07-19,1.5088,1.5557,1.5076,1.5514,58595
2017-07-20,1.5504,1.578,1.5416,1.5436,41505
2017-07-21,1.5436,1.5526,1.509,1.5152,26902
2017-07-24,1.5147,1.5316,1.5023,1.5169,26423
2017-07-25,1.5187,1.58,1.5163,1.5685,25602
2017-07-26,1.5776,1.5977,1.5672,1.5953,23543
2017-07-27,1.5942,1.6102,1.5885,1.6032,18139
2017-07-28,1.6049,1.6424,1.5997,1.6397,20232
2017-07-31,1.65,1.6663,1.6375,1.6519,4760
2017-08-01,1.6678,1.6765,1.621,1.6413,86585
2017-08-02,1.6368,1.6598,1.6255,1.6588,67481
2017-08-03,1.6572,1.6629,1.6351,1.6389,56557
2017-08-04,1.6385,1.6529,1.6245,1.6486,47373
2017-08-07,1.6439,1.6497,1.6154,1.6398,65280
2017-08-08,1.6365,1.651,1.6143,1.6292,61105
2017-08-09,1.6188,1.6564,1.6128,1.6533,76147
2017-08-10,1.656,1.6797,1.6256,1.6313,91305
2017-08-11,1.6308,1.6418,1.6112,1.6346,60351
2017-08-14,1.6338,1.6512,1.6036,1.6057,57996
2017-08-15,1.6064,1.6118,1.5829,1.5996,54319
2017-08-16,1.605,1.6142,1.5698,1.5744,51370
2017-08-17,1.5744,1.5865,1.5488,1.582,61262
2017-08-18,1.5802,1.6281,1.5793,1.6204,48436
2017-08-21,1.6211,1.6249,1.5656,1.5712,46691
2017-08-22,1.5728,1.5994,1.567,1.5912,29438
2017-08-23,1.5842,1.6284,1.5791,1.6244,31555
2017-08-24,1.6254,1.6419,1.6132,1.621,41137
2017-08-25,1.6254,1.653,1.6085,1.6223,25861
2017-08-28,1.65,1.6681,1.6256,1.6352,29647
2017-08-29,1.6478,1.685,1.6299,1.6655,22317
2017-08-30,1.6856,1.7161,1.6467,1.6738,22317
2017-08-31,1.6868,1.7635,1.6831,1.7575,16756
2017-09-01,1.75,1.7534,1.7101,1.7468,87412
2017-09-05,1.753,1.7736,1.6974,1.748,81404
2017-09-06,1.7385,1.7645,1.7374,1.7595,68388
2017-09-07,1.7546,1.787,1.7456,1.7861,67884
2017-09-08,1.7836,1.7983,1.7568,1.7657,57226
2017-09-11,1.7674,1.7693,1.7227,1.7427,52972
2017-09-12,1.7428,1.7479,1.724,1.7406,51081
2017-09-13,1.7433,1.7739,1.7304,1.7685,55402
2017-09-14,1.7694,1.7959,1.7614,1.7775,53548
2017-09-15,1.7775,1.8016,1.7639,1.7988,41908
2017-09-18,1.7979,1.8038,1.7645,1.7796,35164
2017-09-19,1.7796,1.7924,1.7593,1.7726,32956
2017-09-20,1.7831,1.8101,1.7732,1.807,29645
2017-09-21,1.8065,1.8172,1.8006,1.8153,24748
2017-09-22,1.8153,1.8215,1.8051,1.8163,24997
2017-09-25,1.8125,1.8596,1.8046,1.8563,28598
2017-09-26,1.8597,1.8646,1.8155,1.8453,36452
2017-09-27,1.8517,1.8588,1.8286,1.8463,25477
2017-09-28,1.8301,1.8522,1.8201,1.832,18814
2017-09-29,1.8325,1.8327,1.8061,1.8117,6032
2017-10-02,1.81,1.8124,1.7558,1.7665,75575
2017-10-03,1.767,1.767,1.7407,1.7505,54647
2017-10-04,1.746,1.7776,1.7382,1.7739,55714
2017-10-05,1.7745,1.8127,1.7683,1.7863,62335
2017-10-06,1.7925,1.7966,1.7323,1.7439,66988
2017-10-09,1.7368,1.7435,1.72,1.7352,50725
2017-10-10,1.7364,1.7767,1.7339,1.7649,51178
2017-10-11,1.7642,1.7885,1.7586,1.7861,52540
2017-10-12,1.7783,1.7823,1.7489,1.7655,49250
2017-10-13,1.7672,1.807,1.7666,1.797,54245
2017-10-16,1.7975,1.8314,1.7975,1.8129,44735
2017-10-17,1.8139,1.8258,1.7909,1.8098,43483
2017-10-18,1.8117,1.8189,1.7896,1.8028,42762
2017-10-19,1.8038,1.8159,1.7685,1.7767,36742
2017-10-20,1.7767,1.8128,1.7608,1.8052,33239
2017-10-23,1.8107,1.8146,1.7857,1.7878,25624
2017-10-24,1.7872,1.8309,1.7685,1.8221,34904
2017-10-25,1.8291,1.8389,1.8031,1.8182,28969
2017-10-26,1.8196,1.8523,1.8076,1.8419,24634
2017-10-27,1.8419,1.8775,1.8315,1.8669,22106
2017-10-30,1.8747,1.8825,1.8643,1.8777,22205
2017-10-31,1.8793,1.8896,1.8673,1.8845,6077
2017-11-01,1.8852,1.903,1.854,1.8625,74700
2017-11-02,1.8632,1.8673,1.838,1.8539,57393
2017-11-03,1.8598,1.8909,1.8523,1.8866,49840
2017-11-06,1.883,1.9468,1.8814,1.9422,56215
2017-11-07,1.9373,1.946,1.9169,1.9219,78217
2017-11-08,1.9215,1.9438,1.9041,1.9216,69249
2017-11-09,1.9246,1.9527,1.9136,1.9469,58218
2017-11-10,1.9465,1.9563,1.9271,1.9349,65166
2017-11-13,1.9361,1.9441,1.9209,1.9321,50636
2017-11-14,1.934,1.9346,1.8824,1.907,64516
2017-11-15,1.8888,1.9144,1.8855,1.9087,52800
2017-11-16,1.9083,1.9167,1.8946,1.9021,49722
2017-11-17,1.9058,1.9545,1.9001,1.9466,55331
2017-11-20,1.9467,1.95,1.9056,1.9321,36260
2017-11-21,1.9311,1.9486,1.92,1.9359,34912
2017-11-22,1.9395,1.9543,1.9243,1.9326,36239
2017-11-24,1.9365,1.956,1.9261,1.9529,13353
2017-11-27,1.9529,1.962,1.9293,1.9478,29651
2017-11-28,1.948,1.9513,1.9329,1.9507,29772
2017-11-29,1.9432,1.9557,1.9144,1.9221,23857
2017-11-30,1.9225,1.949,1.888,1.8927,6791
2017-12-01,1.9025,1.9617,1.9009,1.9413,75242
2017-12-04,1.9383,1.945,1.8932,1.8945,63830
2017-12-05,1.895,1.9273,1.8861,1.9139,63579
2017-12-06,1.9071,1.9103,1.8602,1.8613,72429
2017-12-07,1.8644,1.8994,1.8597,1.897,72636
2017-12-08,1.8943,1.9444,1.89,1.9288,84867
2017-12-11,1.9287,1.9584,1.9187,1.9506,68434
2017-12-12,1.952,1.9812,1.9223,1.9336,78609
2017-12-13,1.9449,1.9502,1.903,1.9044,73919
2017-12-14,1.9125,1.9162,1.8826,1.9099,56455
2017-12-15,1.9102,1.9288,1.9005,1.9035,56377
2017-12-18,1.904,1.9395,1.904,1.9252,58024
2017-12-19,1.9258,1.9471,1.9233,1.9399,34650
2017-12-20,1.9425,1.9509,1.9343,1.9442,43256
2017-12-21,1.9442,1.9516,1.9325,1.9502,36365
2017-12-22,1.9496,1.9705,1.9382,1.9694,30442
2017-12-26,1.9635,2.044,1.9629,2.0385,30281
2017-12-27,2.0435,2.0576,2.0225,2.0402,31366
2017-12-28,2.0327,2.056,2.0327,2.0521,20413
2018-01-02,2.0689,2.0906,2.0547,2.0584,82289
2018-01-03,2.0598,2.0897,2.0538,2.088,83969
2018-01-04,2.085,2.0884,2.0661,2.077,76826
2018-01-05,2.0801,2.0802,2.0492,2.0587,72535
2018-01-08,2.06,2.066,2.0401,2.0454,83131
2018-01-09,2.05,2.0768,2.0375,2.0662,89507
2018-01-10,2.0778,2.0844,2.0632,2.0807,70600
2018-01-11,2.0807,2.0998,2.0748,2.0767,83112
2018-01-12,2.077,2.0883,2.0616,2.085,67052
2018-01-16,2.0913,2.1083,2.0554,2.0634,80067
2018-01-17,2.066,2.0797,2.0453,2.0691,54764
2018-01-18,2.072,2.0737,2.0441,2.0617,65085
2018-01-19,2.062,2.0695,2.0363,2.0584,47331
2018-01-22,2.0625,2.0716,2.0405,2.0569,38226
2018-01-23,2.0641,2.0985,2.0582,2.0861,36368
2018-01-24,2.0889,2.1157,2.0771,2.1061,44227
2018-01-25,2.1103,2.1264,2.1058,2.1154,35415
2018-01-26,2.1111,2.1431,2.1054,2.136,29637
2018-01-29,2.1398,2.1407,2.0914,2.1048,22954
2018-01-30,2.1012,2.1035,2.0607,2.0717,22548
2018-01-31,2.06,2.0725,2.0559,2.0692,7243
2018-02-01,2.0664,2.0981,2.0653,2.0904,64071
2018-02-02,2.0947,2.1005,2.0437,2.0535,73053
2018-02-05,2.045,2.045,2.0041,2.0196,74999
2018-02-06,2.0035,2.0145,1.9824,1.9851,77993
2018-02-07,1.989,1.9983,1.9245,1.9313,98271
2018-02-08,1.9291,1.9333,1.9045,1.9213,79151
2018-02-09,1.9096,1.9188,1.8302,1.8551,107244
2018-02-12,1.851,1.8919,1.8367,1.8389,82717
2018-02-13,1.8422,1.8562,1.8169,1.8369,67134
2018-02-14,1.831,1.8925,1.8084,1.8844,75250
2018-02-15,1.887,1.9039,1.8549,1.8916,61174
2018-02-16,1.8944,1.9216,1.8929,1.9104,36294
2018-02-20,1.9137,1.9434,1.9104,1.9277,26190
2018-02-21,1.9209,1.9387,1.9091,1.9323,28026
2018-02-22,1.9307,1.9579,1.9164,1.9527,34858
2018-02-23,1.9461,1.976,1.936,1.9694,27986
2018-02-26,1.9739,1.9943,1.9598,1.9859,17329
2018-02-27,1.992,1.992,1.9579,1.963,20533
2018-02-28,1.959,1.9646,1.892,1.9136,5410
2018-03-01,1.9077,1.912,1.8625,1.8855,77739
2018-03-02,1.8855,1.89,1.85,1.8796,67961
2018-03-05,1.8964,1.9048,1.856,1.8967,58430
2018-03-06,1.8978,1.9111,1.883,1.9033,59509
2018-03-07,1.8959,1.9093,1.8615,1.8746,72081
2018-03-08,1.8777,1.8828,1.8562,1.8591,62993
2018-03-09,1.8626,1.895,1.8605,1.8866,63067
2018-03-12,1.886,1.889,1.8375,1.8647,69055
2018-03-13,1.8651,1.89,1.8466,1.8739,65288
2018-03-14,1.8773,1.8962,1.8657,1.8871,52027
2018-03-15,1.8871,1.8979,1.8811,1.8929,40743
2018-03-16,1.8929,1.919,1.8835,1.9118,44257
2018-03-19,1.9119,1.9242,1.8952,1.907,34158
2018-03-20,1.9135,1.9588,1.9103,1.9495,28388
2018-03-21,1.955,2.0154,1.9529,2.0037,25554
2018-03-22,2.013,2.0156,1.9807,1.9923,31946
2018-03-23,1.9923,2.0251,1.9868,2.0184,25361
2018-03-26,2.0171,2.0319,2.0026,2.015,25929
2018-03-27,2.017,2.046,2.005,2.0224,21756
2018-03-28,2.006,2.0295,1.9969,2.0148,20464
2018-03-29,2.0195,2.0355,1.9988,2.0284,4543
2018-04-02,2.025,2.0415,1.9779,1.9802,53556
2018-04-03,1.979,2.0012,1.9769,1.995,64144
2018-04-04,1.9953,1.9957,1.9521,1.9773,66653
2018-04-05,1.9875,1.9895,1.9597,1.9765,59253
2018-04-06,1.9853,1.9911,1.9482,1.9578,71513
2018-04-09,1.9574,2.0034,1.9537,1.9966,66070
2018-04-10,1.9965,2.0696,1.994,2.0648,96166
2018-04-11,2.0613,2.1227,2.0531,2.0927,103193
2018-04-12,2.0929,2.1035,2.0689,2.0838,74082
2018-04-13,2.0846,2.1032,2.063,2.1002,59173
2018-04-16,2.0999,2.1081,2.0608,2.0703,62791
2018-04-17,2.073,2.0801,2.049,2.0571,74581
2018-04-18,2.0623,2.1045,2.0591,2.0911,58559
2018-04-19,2.1007,2.1285,2.0941,2.1094,36114
2018-04-20,2.1178,2.1265,2.0856,2.123,31012
2018-04-23,2.1172,2.151,2.1006,2.1409,33507
2018-04-24,2.1476,2.1564,2.123,2.1276,28844
2018-04-25,2.1279,2.139,2.1159,2.136,33373
2018-04-26,2.1404,2.167,2.1393,2.16,25086
2018-04-27,2.1609,2.1641,2.1451,2.1509,25512
2018-04-30,2.151,2.1918,2.1306,2.1674,6018
2018-05-01,2.1489,2.1537,2.091,2.0997,87033
2018-05-02,2.0999,2.1253,2.0915,2.1215,86116
2018-05-03,2.1139,2.1268,2.1011,2.1127,73190
2018-05-04,2.1181,2.1575,2.1074,2.154,64028
2018-05-07,2.1549,2.1871,2.1523,2.185,73082
2018-05-08,2.1717,2.1912,2.1087,2.1577,110622
2018-05-09,2.1886,2.2258,2.1836,2.218,99047
2018-05-10,2.2224,2.2339,2.1926,2.2228,80709
2018-05-11,2.2242,2.2346,2.2127,2.222,67948
2018-05-14,2.2222,2.2547,2.2097,2.2496,67839
2018-05-15,2.2517,2.2721,2.238,2.249,72218
2018-05-16,2.242,2.2712,2.2312,2.2692,66143
2018-05-17,2.2692,2.3069,2.2654,2.2808,69330
2018-05-18,2.287,2.294,2.2629,2.2655,51889
2018-05-21,2.2655,2.2818,2.2526,2.2738,39975
2018-05-22,2.2809,2.2984,2.2712,2.28,28771
2018-05-23,2.2803,2.2911,2.2537,2.2896,37050
2018-05-24,2.2885,2.2921,2.2632,2.2667,25886
2018-05-25,2.2648,2.2685,2.2035,2.2098,29755
2018-05-29,2.2,2.2052,2.1696,2.1859,27940
2018-05-30,2.1879,2.2362,2.1779,2.2317,20786
2018-05-31,2.22,2.24,2.187,2.1914,6669
2018-06-01,2.2098,2.2138,2.1686,2.1763,74800
2018-06-04,2.1723,2.1841,2.1487,2.1525,63561
2018-06-05,2.1508,2.1593,2.1164,2.1416,64604
2018-06-06,2.1343,2.1635,2.1098,2.1266,78477
2018-06-07,2.1359,2.1832,2.1291,2.1799,76046
2018-06-08,2.1821,2.1856,2.1615,2.1643,69951
2018-06-11,2.1637,2.1729,2.1445,2.1607,59702
2018-06-12,2.1625,2.1817,2.1471,2.1618,59716
2018-06-13,2.1489,2.1887,2.1429,2.1851,67993
2018-06-14,2.1821,2.1851,2.1533,2.1587,54570
2018-06-15,2.16,2.1619,2.0795,2.087,60332
2018-06-18,2.0804,2.1352,2.0658,2.1316,51903
2018-06-19,2.1327,2.1339,2.1061,2.1218,39973
2018-06-20,2.1145,2.1361,2.0877,2.1071,37283
2018-06-21,2.0985,2.1088,2.0681,2.0701,36084
2018-06-22,2.0762,2.1275,2.0749,2.1254,31872
2018-06-25,2.1186,2.1225,2.087,2.1004,30150
2018-06-26,2.1081,2.1408,2.084,2.129,24364
2018-06-27,2.1385,2.1853,2.13,2.1772,21371
2018-06-28,2.1731,2.192,2.1663,2.1782,16721
2018-06-29,2.1752,2.2189,2.1752,2.2093,5084
2018-07-02,2.2057,2.2057,2.1537,2.1558,64783
2018-07-03,2.154,2.1911,2.1412,2.1642,57305
2018-07-05,2.1705,2.2022,2.1628,2.1787,73583
2018-07-06,2.1852,2.186,2.1558,2.1684,71121
2018-07-09,2.1705,2.2084,2.1704,2.1957,54783
2018-07-10,2.2015,2.2332,2.1988,2.2218,57949
2018-07-11,2.2239,2.224,2.0944,2.1008,78495
2018-07-12,2.1051,2.1346,2.081,2.1231,68686
2018-07-13,2.124,2.1488,2.0918,2.1334,59675
2018-07-16,2.1255,2.1363,2.0511,2.0543,62638
2018-07-17,2.0586,2.082,2.0476,2.0701,51755
2018-07-18,2.0613,2.0985,2.0417,2.0903,50068
2018-07-19,2.092,2.1093,2.0665,2.0901,40443
2018-07-20,2.0922,2.1168,2.0847,2.1044,24216
2018-07-23,2.0975,2.1414,2.0956,2.118,21839
2018-07-24,2.1195,2.1514,2.1143,2.1326,28966
2018-07-25,2.1385,2.1587,2.13,2.1512,29411
2018-07-26,2.1517,2.1815,2.1496,2.1769,31651
2018-07-27,2.1751,2.1794,2.1534,2.1552,22187
2018-07-30,2.1568,2.1738,2.1522,2.171,15776
2018-07-31,2.1715,2.1727,2.1277,2.1319,5577
2018-08-01,2.133,2.1359,2.0888,2.0974,74380
2018-08-02,2.0984,2.1387,2.086,2.1318,60830
2018-08-03,2.1267,2.1444,2.113,2.1269,56906
2018-08-06,2.1281,2.1617,2.1263,2.1393,50544
2018-08-07,2.1376,2.1759,2.1359,2.1691,52478
2018-08-08,2.163,2.1755,2.1024,2.1157,72866
2018-08-09,2.1177,2.1319,2.1044,2.1119,57226
2018-08-10,2.1091,2.1525,2.1,2.1397,61881
2018-08-13,2.1443,2.1506,2.0996,2.137,56082
2018-08-14,2.1437,2.1786,2.12,2.1287,60038
2018-08-15,2.122,2.1291,2.076,2.0904,66367
2018-08-16,2.0912,2.1018,2.0802,2.0964,44836
2018-08-17,2.0964,2.1238,2.0925,2.0982,40253
2018-08-20,2.0976,2.1179,2.093,2.1138,45619
2018-08-21,2.1139,2.1419,2.1096,2.1236,44226
2018-08-22,2.1264,2.1768,2.1255,2.1683,32176
2018-08-23,2.1692,2.178,2.1577,2.1754,26073
2018-08-24,2.177,2.2175,2.1766,2.2022,33235
2018-08-27,2.1993,2.2194,2.1926,2.2149,26792
2018-08-28,2.2214,2.2335,2.2082,2.2114,25833
2018-08-29,2.2159,2.249,2.209,2.2421,22764
2018-08-30,2.2461,2.2575,2.2384,2.2483,18204
2018-08-31,2.2454,2.25,2.2349,2.2413,6151
2018-09-04,2.2465,2.3093,2.2388,2.2547,102877
2018-09-05,2.2534,2.2575,2.2285,2.2345,65319
2018-09-06,2.2322,2.2454,2.191,2.2091,72230
2018-09-07,2.2091,2.2229,2.1907,2.2182,67695
2018-09-10,2.2219,2.2425,2.2109,2.2178,73330
2018-09-11,2.219,2.2638,2.2175,2.252,73005
2018-09-12,2.261,2.27,2.2463,2.2577,83982
2018-09-13,2.2598,2.262,2.2168,2.2235,66936
2018-09-14,2.2284,2.2338,2.1935,2.2092,62514
2018-09-17,2.2122,2.2319,2.2014,2.2064,59001
2018-09-18,2.2001,2.2563,2.1932,2.2357,48199
2018-09-19,2.23,2.2517,2.2177,2.2466,35495
2018-09-20,2.2499,2.2622,2.2254,2.228,38643
2018-09-21,2.2301,2.2625,2.215,2.226,38075
2018-09-24,2.2275,2.292,2.227,2.2859,37215
2018-09-25,2.292,2.3159,2.2876,2.3053,36199
2018-09-26,2.3012,2.3148,2.2893,2.2998,27808
2018-09-27,2.3101,2.3296,2.3031,2.3231,24870
2018-09-28,2.3218,2.3618,2.319,2.3518,6472
2018-10-01,2.3531,2.4176,2.3464,2.4079,65717
2018-10-02,2.4102,2.4165,2.395,2.4076,57995
2018-10-03,2.4075,2.45,2.3897,2.4372,58066
2018-10-04,2.4353,2.4398,2.3854,2.3997,61504
2018-10-05,2.4024,2.4135,2.3879,2.3923,58026
2018-10-08,2.3955,2.3986,2.3586,2.3942,71605
2018-10-09,2.3942,2.4317,2.3878,2.4238,76408
2018-10-10,2.4217,2.429,2.38,2.3949,73627
2018-10-11,2.385,2.387,2.322,2.3322,75030
2018-10-12,2.3345,2.3556,2.2953,2.3213,63392
2018-10-15,2.3323,2.3533,2.3032,2.3257,53316
2018-10-16,2.3257,2.3494,2.3056,2.3402,52563
